id,ran_at,keyword,job_count,skill_counts,role_counts
bb89f551c7d44db1af297524b81ff476,2026-03-01 00:00:00+00,Cybersecurity Analyst,351,"{""git"":14,""sql"":21,""dast"":27,""sast"":21,""linux"":13,""devsecops"":17,""cloud security"":6,""threat modeling"":17,""zero trust architecture"":23,""compliance (iso 27001, soc 2, gdpr)"":11}","{""soc analyst"":4,""security analyst"":6,""security engineer"":3}"
c7dbd2873c09428c8cc2187cd798981b,2026-03-01 00:00:00+00,AI/ML Engineer,318,"{""git"":14,""rag"":20,""sql"":21,""linux"":10,""python"":9,""pytorch"":26,""langchain"":30,""tensorflow"":10,""machine learning"":23,""model fine-tuning"":7,""vector embeddings"":6,""speech recognition"":18,""large language models (llms)"":24}","{""interns"":1,""ai engineer"":6,""ml engineer"":7,""data scientist"":3,""prompt engineer"":3}"
d405c47ad5874aedba746a67967f5ecd,2026-03-01 00:00:00+00,Project Manager,296,"{""git"":11,""sql"":18,""okrs"":16,""linux"":13,""risk management"":21,""roadmap planning"":11,""product management"":15,""software estimation"":28,""technical leadership"":9,""stakeholder management"":22}","{""scrum master"":3,""project manager"":7,""business analyst"":5}"
defab6185432493abdd565ddac7b5a2b,2026-03-01 00:00:00+00,Backend Engineer,339,"{""git"":17,""sql"":24,""linux"":15,""node.js"":17,""rabbitmq"":22,""webhooks"":20,""oauth 2.0"":20,""postgresql"":11,""backend caching"":10,""openapi / swagger"":24,""graphql subscriptions"":28}","{""api developer"":4,""backend engineer"":8,""database engineer"":4}"
faaf93df0aa14dccbf7c1d47ad8349f7,2026-03-01 00:00:00+00,UI/UX Intern,327,"{""git"":19,""sql"":17,""figma"":13,""linux"":15,""ux writing"":14,""motion design"":35,""design systems"":19,""usability testing"":16,""micro-interactions"":17,""responsive design principles"":8}","{""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
074c05d54b394bfca786493669843243,2026-02-28 00:00:00+00,AI/ML Engineer,300,"{""git"":14,""rag"":14,""sql"":17,""linux"":15,""python"":12,""pytorch"":9,""langchain"":28,""tensorflow"":6,""machine learning"":13,""model fine-tuning"":12,""vector embeddings"":26,""speech recognition"":16,""large language models (llms)"":24}","{""ai engineer"":6,""ml engineer"":4,""data scientist"":4,""prompt engineer"":2}"
0877d42ee413497eb4345ab1de4a1e6e,2026-02-28 00:00:00+00,Software Engineer,323,"{""ddd"":19,""git"":12,""sql"":22,""java"":23,""ci/cd"":22,""linux"":13,""react"":23,""docker"":10,""python"":29,""graphql"":12,""rest api"":7,""javascript"":12,""typescript"":8,""microservices"":6,""clean architecture"":10}","{""qa engineer"":2,""backend developer"":7,""software engineer"":9,""frontend developer"":5,""full stack developer"":7}"
7c54e444de3d4af0911782367ef38d5a,2026-02-28 00:00:00+00,Project Manager,331,"{""git"":13,""sql"":19,""okrs"":21,""linux"":16,""risk management"":16,""roadmap planning"":28,""product management"":13,""software estimation"":13,""technical leadership"":10,""stakeholder management"":15}","{""interns"":2,""scrum master"":3,""project manager"":8,""business analyst"":4}"
9b62bfa803c54787943cc0d1bc0493f6,2026-02-28 00:00:00+00,Frontend Developer,340,"{""git"":18,""sql"":18,""vite"":20,""linux"":16,""react"":24,""next.js"":21,""zustand"":10,""tailwind"":17,""storybook"":31,""typescript"":13,""framer motion"":13,""redux toolkit"":7,""web performance optimization"":15}","{""ui engineer"":4,""react developer"":6,""frontend developer"":8}"
b84b4204d82941489b3e4b44540f0c35,2026-02-28 00:00:00+00,Backend Engineer,349,"{""git"":13,""sql"":23,""linux"":16,""node.js"":21,""rabbitmq"":31,""webhooks"":25,""oauth 2.0"":24,""postgresql"":10,""backend caching"":18,""openapi / swagger"":28,""graphql subscriptions"":15}","{""interns"":1,""api developer"":5,""backend engineer"":8,""database engineer"":4}"
e163e9c2e95e4c5f8bed5fa8d06afeca,2026-02-28 00:00:00+00,DevOps Engineer,320,"{""aws"":16,""git"":16,""slo"":13,""sql"":17,""azure"":7,""linux"":11,""argocd"":23,""docker"":14,""gitops"":28,""grafana"":16,""terraform"":12,""kubernetes"":13,""prometheus"":9,""cloud observability"":16,""incident management"":20}","{""cloud engineer"":6,""devops engineer"":7,""platform engineer"":2,""site reliability engineer"":4}"
e6d77346671149f6becb77adec80484f,2026-02-28 00:00:00+00,Cybersecurity Analyst,355,"{""git"":15,""sql"":18,""dast"":24,""sast"":22,""linux"":14,""devsecops"":28,""cloud security"":22,""threat modeling"":23,""zero trust architecture"":23,""compliance (iso 27001, soc 2, gdpr)"":16}","{""soc analyst"":4,""security analyst"":7,""security engineer"":5}"
f4898675a7b04bf6b3998820757f92aa,2026-02-28 00:00:00+00,UI/UX Intern,316,"{""git"":14,""sql"":21,""figma"":26,""linux"":14,""ux writing"":9,""motion design"":10,""design systems"":27,""usability testing"":7,""micro-interactions"":7,""responsive design principles"":22}","{""interns"":1,""ui/ux intern"":12,""graphic designer"":3,""product designer"":2}"
16815461c1724c268317b8867532f9c7,2026-02-27 00:00:00+00,Cybersecurity Analyst,384,"{""git"":15,""sql"":21,""dast"":36,""sast"":22,""linux"":12,""devsecops"":18,""cloud security"":22,""threat modeling"":31,""zero trust architecture"":18,""compliance (iso 27001, soc 2, gdpr)"":26}","{""soc analyst"":5,""security analyst"":6,""security engineer"":4}"
20315f648ffc42fbaf36fb4407182f7e,2026-02-27 00:00:00+00,UI/UX Intern,316,"{""git"":15,""sql"":20,""figma"":32,""linux"":12,""ux writing"":11,""motion design"":27,""design systems"":14,""usability testing"":16,""micro-interactions"":11,""responsive design principles"":19}","{""ui/ux intern"":7,""graphic designer"":3,""product designer"":2}"
48b4bbcec28e45d48489fe667695fd34,2026-02-27 00:00:00+00,AI/ML Engineer,321,"{""git"":17,""rag"":20,""sql"":24,""linux"":14,""python"":7,""pytorch"":26,""langchain"":11,""tensorflow"":11,""machine learning"":25,""model fine-tuning"":19,""vector embeddings"":19,""speech recognition"":13,""large language models (llms)"":21}","{""ai engineer"":6,""ml engineer"":5,""data scientist"":4,""prompt engineer"":2}"
6bf8d7a6e8b947688d18c71a09fec2d7,2026-02-27 00:00:00+00,Project Manager,342,"{""git"":17,""sql"":18,""okrs"":10,""linux"":15,""risk management"":22,""roadmap planning"":24,""product management"":5,""software estimation"":16,""technical leadership"":11,""stakeholder management"":13}","{""scrum master"":4,""project manager"":6,""business analyst"":4}"
8b9b7780d76e43d387f5f686b8e0155f,2026-02-27 00:00:00+00,Backend Engineer,351,"{""git"":18,""sql"":18,""linux"":16,""node.js"":9,""rabbitmq"":9,""webhooks"":6,""oauth 2.0"":21,""postgresql"":11,""backend caching"":19,""openapi / swagger"":17,""graphql subscriptions"":10}","{""api developer"":5,""backend engineer"":7,""database engineer"":3}"
9632b6c8920a4390a9450b19de7d860d,2026-02-27 00:00:00+00,DevOps Engineer,327,"{""aws"":25,""git"":16,""slo"":10,""sql"":21,""azure"":9,""linux"":15,""argocd"":6,""docker"":10,""gitops"":26,""grafana"":13,""terraform"":14,""kubernetes"":18,""prometheus"":9,""cloud observability"":11,""incident management"":11}","{""cloud engineer"":6,""devops engineer"":10,""platform engineer"":2,""site reliability engineer"":3}"
ce8e55c4ad14480caf13aab0e461e3a3,2026-02-27 00:00:00+00,Frontend Developer,330,"{""git"":17,""sql"":24,""vite"":22,""linux"":15,""react"":23,""next.js"":19,""zustand"":24,""tailwind"":20,""storybook"":21,""typescript"":32,""framer motion"":15,""redux toolkit"":28,""web performance optimization"":21}","{""ui engineer"":3,""react developer"":4,""frontend developer"":8}"
da8459a4ee034827944e13fda6bd6ec1,2026-02-27 00:00:00+00,Software Engineer,326,"{""ddd"":6,""git"":16,""sql"":20,""java"":19,""ci/cd"":13,""linux"":15,""react"":22,""docker"":7,""python"":26,""graphql"":29,""rest api"":7,""javascript"":13,""typescript"":10,""microservices"":11,""clean architecture"":20}","{""interns"":3,""qa engineer"":2,""backend developer"":4,""software engineer"":7,""frontend developer"":5,""full stack developer"":7}"
11e8943e6d4848b5a854aa748c24df1b,2026-02-26 00:00:00+00,DevOps Engineer,305,"{""aws"":14,""git"":14,""slo"":25,""sql"":15,""azure"":13,""linux"":11,""argocd"":23,""docker"":14,""gitops"":20,""grafana"":13,""terraform"":13,""kubernetes"":14,""prometheus"":10,""cloud observability"":8,""incident management"":15}","{""cloud engineer"":6,""devops engineer"":7,""platform engineer"":2,""site reliability engineer"":3}"
149c77a2f64647c48eff0525134b7e8f,2026-02-26 00:00:00+00,Cybersecurity Analyst,334,"{""git"":16,""sql"":19,""dast"":17,""sast"":20,""linux"":14,""devsecops"":27,""cloud security"":10,""threat modeling"":8,""zero trust architecture"":20,""compliance (iso 27001, soc 2, gdpr)"":26}","{""soc analyst"":4,""security analyst"":8,""security engineer"":4}"
2cc7d018d6584fa984c28fc6dbd0d8fa,2026-02-26 00:00:00+00,AI/ML Engineer,321,"{""git"":12,""rag"":24,""sql"":24,""linux"":11,""python"":21,""pytorch"":21,""langchain"":18,""tensorflow"":21,""machine learning"":19,""model fine-tuning"":10,""vector embeddings"":16,""speech recognition"":18,""large language models (llms)"":26}","{""interns"":4,""ai engineer"":7,""ml engineer"":5,""data scientist"":3,""prompt engineer"":2}"
3ad79b9ce4114214ba1bdcfddf7cffa9,2026-02-26 00:00:00+00,Backend Engineer,335,"{""git"":17,""sql"":19,""linux"":12,""node.js"":21,""rabbitmq"":15,""webhooks"":26,""oauth 2.0"":16,""postgresql"":25,""backend caching"":17,""openapi / swagger"":24,""graphql subscriptions"":12}","{""interns"":2,""api developer"":4,""backend engineer"":9,""database engineer"":4}"
9028760445f140ea84656b9b44bfc9a7,2026-02-26 00:00:00+00,Project Manager,319,"{""git"":14,""sql"":23,""okrs"":21,""linux"":15,""risk management"":19,""roadmap planning"":11,""product management"":20,""software estimation"":9,""technical leadership"":6,""stakeholder management"":8}","{""scrum master"":3,""project manager"":7,""business analyst"":4}"
b56ee8b7ae0d485593de9334ffb1d73a,2026-02-26 00:00:00+00,Software Engineer,337,"{""ddd"":18,""git"":13,""sql"":17,""java"":19,""ci/cd"":27,""linux"":14,""react"":13,""docker"":14,""python"":15,""graphql"":28,""rest api"":30,""javascript"":30,""typescript"":30,""microservices"":16,""clean architecture"":17}","{""qa engineer"":2,""backend developer"":5,""software engineer"":10,""frontend developer"":6,""full stack developer"":4}"
db8ed170ad654241bf9e5075428315ff,2026-02-26 00:00:00+00,Frontend Developer,337,"{""git"":18,""sql"":17,""vite"":16,""linux"":16,""react"":12,""next.js"":29,""zustand"":12,""tailwind"":19,""storybook"":14,""typescript"":25,""framer motion"":12,""redux toolkit"":11,""web performance optimization"":18}","{""ui engineer"":3,""react developer"":6,""frontend developer"":4}"
e50546d0776348578d1c4a17fcaed259,2026-02-26 00:00:00+00,UI/UX Intern,299,"{""git"":14,""sql"":15,""figma"":6,""linux"":12,""ux writing"":18,""motion design"":11,""design systems"":10,""usability testing"":21,""micro-interactions"":20,""responsive design principles"":8}","{""ui/ux intern"":10,""graphic designer"":4,""product designer"":2}"
2fd743deecf74d129862992c9a4204c2,2026-02-25 00:00:00+00,Frontend Developer,355,"{""git"":18,""sql"":23,""vite"":22,""linux"":12,""react"":13,""next.js"":6,""zustand"":15,""tailwind"":26,""storybook"":26,""typescript"":25,""framer motion"":23,""redux toolkit"":7,""web performance optimization"":18}","{""ui engineer"":4,""react developer"":7,""frontend developer"":6}"
375deb8659694cbcb08f695838c8955e,2026-02-25 00:00:00+00,Software Engineer,308,"{""ddd"":15,""git"":14,""sql"":19,""java"":13,""ci/cd"":8,""linux"":11,""react"":7,""docker"":26,""python"":6,""graphql"":13,""rest api"":10,""javascript"":11,""typescript"":22,""microservices"":16,""clean architecture"":19}","{""qa engineer"":2,""backend developer"":3,""software engineer"":6,""frontend developer"":4,""full stack developer"":5}"
5ce1612f98c24d4e8cca461b4577dca0,2026-02-25 00:00:00+00,UI/UX Intern,298,"{""git"":14,""sql"":21,""figma"":14,""linux"":9,""ux writing"":9,""motion design"":17,""design systems"":16,""usability testing"":15,""micro-interactions"":18,""responsive design principles"":6}","{""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
6a0b31a029754adaa91ed32b48959fbb,2026-02-25 00:00:00+00,DevOps Engineer,350,"{""aws"":13,""git"":18,""slo"":8,""sql"":24,""azure"":18,""linux"":12,""argocd"":15,""docker"":19,""gitops"":25,""grafana"":15,""terraform"":9,""kubernetes"":24,""prometheus"":21,""cloud observability"":19,""incident management"":27}","{""interns"":2,""cloud engineer"":7,""devops engineer"":9,""platform engineer"":2,""site reliability engineer"":3}"
72376e0f4ef0438fb61203dc7e0eab53,2026-02-25 00:00:00+00,Backend Engineer,318,"{""git"":15,""sql"":16,""linux"":10,""node.js"":19,""rabbitmq"":12,""webhooks"":20,""oauth 2.0"":21,""postgresql"":20,""backend caching"":24,""openapi / swagger"":11,""graphql subscriptions"":29}","{""api developer"":5,""backend engineer"":8,""database engineer"":3}"
a13680a22a394d3f9a8624eb492efb45,2026-02-25 00:00:00+00,Project Manager,328,"{""git"":13,""sql"":16,""okrs"":8,""linux"":14,""risk management"":10,""roadmap planning"":22,""product management"":8,""software estimation"":22,""technical leadership"":12,""stakeholder management"":13}","{""scrum master"":2,""project manager"":6,""business analyst"":4}"
a9075ce43fb1494680d7d4d8ed1419b6,2026-02-25 00:00:00+00,AI/ML Engineer,287,"{""git"":14,""rag"":12,""sql"":20,""linux"":11,""python"":23,""pytorch"":9,""langchain"":16,""tensorflow"":14,""machine learning"":23,""model fine-tuning"":21,""vector embeddings"":14,""speech recognition"":19,""large language models (llms)"":6}","{""ai engineer"":5,""ml engineer"":6,""data scientist"":4,""prompt engineer"":1}"
f8b77f1bd8b04f098394afa6b2e89fd1,2026-02-25 00:00:00+00,Cybersecurity Analyst,318,"{""git"":15,""sql"":18,""dast"":26,""sast"":25,""linux"":14,""devsecops"":9,""cloud security"":8,""threat modeling"":16,""zero trust architecture"":12,""compliance (iso 27001, soc 2, gdpr)"":15}","{""soc analyst"":4,""security analyst"":6,""security engineer"":4}"
000521f95af64aa1bb7f2ac2b8340c31,2026-02-24 00:00:00+00,Cybersecurity Analyst,335,"{""git"":18,""sql"":18,""dast"":20,""sast"":24,""linux"":12,""devsecops"":22,""cloud security"":17,""threat modeling"":15,""zero trust architecture"":24,""compliance (iso 27001, soc 2, gdpr)"":35}","{""soc analyst"":4,""security analyst"":5,""security engineer"":2}"
1725df43af4c4ae889f09fdca3443892,2026-02-24 00:00:00+00,UI/UX Intern,286,"{""git"":16,""sql"":22,""figma"":21,""linux"":12,""ux writing"":6,""motion design"":23,""design systems"":19,""usability testing"":8,""micro-interactions"":20,""responsive design principles"":13}","{""ui/ux intern"":8,""graphic designer"":4,""product designer"":2}"
1e2dc929f3a84662b36fbc9f6bd0bb34,2026-02-24 00:00:00+00,Frontend Developer,361,"{""git"":16,""sql"":18,""vite"":15,""linux"":17,""react"":12,""next.js"":25,""zustand"":20,""tailwind"":19,""storybook"":24,""typescript"":12,""framer motion"":31,""redux toolkit"":22,""web performance optimization"":9}","{""ui engineer"":3,""react developer"":5,""frontend developer"":9}"
28eb4fab91bd41428db829ecb35bb164,2026-02-24 00:00:00+00,DevOps Engineer,323,"{""aws"":8,""git"":18,""slo"":8,""sql"":20,""azure"":25,""linux"":14,""argocd"":26,""docker"":22,""gitops"":13,""grafana"":16,""terraform"":23,""kubernetes"":13,""prometheus"":21,""cloud observability"":23,""incident management"":23}","{""interns"":4,""cloud engineer"":5,""devops engineer"":5,""platform engineer"":2,""site reliability engineer"":3}"
402492853f554a71ba1a0fddf48cc2c9,2026-02-24 00:00:00+00,Project Manager,292,"{""git"":13,""sql"":20,""okrs"":26,""linux"":14,""risk management"":21,""roadmap planning"":20,""product management"":13,""software estimation"":21,""technical leadership"":8,""stakeholder management"":9}","{""interns"":1,""scrum master"":3,""project manager"":6,""business analyst"":4}"
b634fe22ba644c729afbb9cc77a00ceb,2026-02-24 00:00:00+00,Software Engineer,296,"{""ddd"":16,""git"":11,""sql"":19,""java"":14,""ci/cd"":21,""linux"":9,""react"":19,""docker"":18,""python"":15,""graphql"":24,""rest api"":16,""javascript"":14,""typescript"":30,""microservices"":4,""clean architecture"":9}","{""qa engineer"":2,""backend developer"":4,""software engineer"":8,""frontend developer"":5,""full stack developer"":5}"
d8f7a04f823740ddbff305c3ea5191a3,2026-02-24 00:00:00+00,AI/ML Engineer,324,"{""git"":17,""rag"":27,""sql"":16,""linux"":10,""python"":34,""pytorch"":21,""langchain"":13,""tensorflow"":7,""machine learning"":15,""model fine-tuning"":22,""vector embeddings"":13,""speech recognition"":25,""large language models (llms)"":15}","{""interns"":2,""ai engineer"":7,""ml engineer"":5,""data scientist"":4,""prompt engineer"":3}"
dc01afa4032a446cbf9f283f5d595711,2026-02-24 00:00:00+00,Backend Engineer,313,"{""git"":17,""sql"":17,""linux"":15,""node.js"":27,""rabbitmq"":11,""webhooks"":23,""oauth 2.0"":19,""postgresql"":21,""backend caching"":11,""openapi / swagger"":24,""graphql subscriptions"":19}","{""api developer"":3,""backend engineer"":9,""database engineer"":2}"
07ceb82328a34943a30e500ba5b464aa,2026-02-23 00:00:00+00,Backend Engineer,333,"{""git"":16,""sql"":22,""linux"":15,""node.js"":14,""rabbitmq"":16,""webhooks"":18,""oauth 2.0"":6,""postgresql"":8,""backend caching"":17,""openapi / swagger"":17,""graphql subscriptions"":29}","{""api developer"":5,""backend engineer"":8,""database engineer"":3}"
27af2b498b4b49a2a9316e67b8823c09,2026-02-23 00:00:00+00,UI/UX Intern,354,"{""git"":16,""sql"":24,""figma"":19,""linux"":11,""ux writing"":30,""motion design"":22,""design systems"":25,""usability testing"":11,""micro-interactions"":13,""responsive design principles"":27}","{""ui/ux intern"":9,""graphic designer"":5,""product designer"":2}"
53f4a5715fce46d193beab25c49d3fd2,2026-02-23 00:00:00+00,DevOps Engineer,301,"{""aws"":9,""git"":12,""slo"":20,""sql"":18,""azure"":9,""linux"":13,""argocd"":17,""docker"":17,""gitops"":24,""grafana"":18,""terraform"":8,""kubernetes"":18,""prometheus"":11,""cloud observability"":21,""incident management"":6}","{""cloud engineer"":7,""devops engineer"":5,""platform engineer"":2,""site reliability engineer"":3}"
